DATAFLOW,LAST UPDATE,freq,nace_r2,ceparema,na_item,ty,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Portugal,2019,4341.92,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Portugal,2020,4343.61,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Portugal,2021,5686.61,bp,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Portugal,2022,6673.39,p,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2008,6246.63,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2009,3512.44,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2010,3770.28,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2011,4688.89,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2012,3596.19,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2013,5060.69,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2014,3924.68,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2015,4293.53,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2016,4040.89,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2017,4096.04,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2018,4719.06,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2019,4735.13,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2020,4795.78,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2021,5457.51,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Romania,2022,6081.04,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2014,282.23,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2015,290.11,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2016,296.06,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2017,313.85,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2018,288.05,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2019,316.51,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2020,339.36,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2021,351.17,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Serbia,2022,355.13,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2011,13684.49,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2012,14062.78,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2013,13720.04,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2014,,,C
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2015,15842.99,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2016,16307.94,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2017,17474.97,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2018,17108.68,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2019,19155.41,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,"Chain linked volumes (2015), million euro",Sweden,2020,18850.5,,
