DATAFLOW,LAST UPDATE,freq,unit,hhtyp,incgrp,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,United Kingdom,2018,0.0,u,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Above 60% of median equivalised income,Total,Total,Kosovo*,2018,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Albania,2017,8.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Albania,2018,10.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Albania,2019,5.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Albania,2020,5.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2003,2.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2004,3.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2005,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2006,1.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2007,2.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2008,1.4,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2009,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2010,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2011,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2012,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2013,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2014,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2015,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2016,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2017,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2018,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2019,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Austria,2020,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2003,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2004,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2005,1.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2006,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2007,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2008,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2009,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2010,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2011,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2012,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2013,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2014,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2015,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2016,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2017,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2018,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2019,0.1,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Belgium,2020,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2006,50.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2007,51.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2008,44.9,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2009,40.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2010,43.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2011,42.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2012,36.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2013,39.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2014,33.6,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2015,31.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2016,30.0,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2017,29.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2018,27.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2019,22.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Bulgaria,2020,20.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2007,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2008,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2009,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2010,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2011,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2012,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2013,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2014,0.0,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2015,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2016,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2017,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2018,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2019,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Switzerland,2020,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2005,4.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2006,6.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2007,5.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2008,3.6,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2009,3.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2010,4.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2011,3.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2012,2.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2013,2.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2014,3.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2015,2.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2016,1.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2017,2.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2018,1.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2019,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Cyprus,2020,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2005,6.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2006,4.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2007,3.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2008,2.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2009,1.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2010,1.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2011,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2012,2.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2013,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2014,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2015,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2016,1.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2017,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2018,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2019,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Czechia,2020,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2005,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2006,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2007,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2008,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2009,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2010,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2011,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2012,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2013,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2014,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2015,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2016,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2017,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2018,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2019,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Germany,2020,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2003,3.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2004,2.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2005,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2006,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2007,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2008,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2009,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2010,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2011,2.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2012,2.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2013,3.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2014,1.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2015,2.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2016,1.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2017,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2018,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2019,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Denmark,2020,1.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2005,2.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2006,2.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2007,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2008,1.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2009,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2010,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2011,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2012,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2013,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Euro area - 19 countries  (2015-2022),2014,0.9,,
