country,year,unit,traffic,deaths
Finland,2008,Rate,Rural roads,4.3
Finland,2009,Rate,Rural roads,3.6
Finland,2010,Rate,Rural roads,3.8
Finland,2011,Rate,Rural roads,3.8
Finland,2012,Rate,Rural roads,3.4
Finland,2013,Rate,Rural roads,3.5
Finland,2014,Rate,Rural roads,2.9
Finland,2015,Rate,Rural roads,3.4
Finland,2016,Rate,Rural roads,3.4
Finland,2017,Rate,Rural roads,3.1
Finland,2018,Rate,Rural roads,3.1
Finland,2019,Rate,Rural roads,3.1
Finland,2020,Rate,Rural roads,2.7
Finland,2021,Rate,Rural roads,2.9
Finland,2022,Rate,Rural roads,2.4
France,2000,Rate,Rural roads,8.7
France,2001,Rate,Rural roads,8.8
France,2002,Rate,Rural roads,8.2
France,2003,Rate,Rural roads,6.3
France,2004,Rate,Rural roads,5.9
France,2005,Rate,Rural roads,5.3
France,2006,Rate,Rural roads,4.8
France,2007,Rate,Rural roads,4.7
France,2008,Rate,Rural roads,4.4
France,2009,Rate,Rural roads,4.3
France,2010,Rate,Rural roads,4.0
France,2011,Rate,Rural roads,4.0
France,2012,Rate,Rural roads,3.7
France,2013,Rate,Rural roads,3.2
France,2014,Rate,Rural roads,3.2
France,2015,Rate,Rural roads,3.3
France,2016,Rate,Rural roads,3.3
France,2017,Rate,Rural roads,3.2
France,2018,Rate,Rural roads,3.0
France,2019,Rate,Rural roads,2.9
France,2020,Rate,Rural roads,2.2
France,2021,Rate,Rural roads,2.6
France,2022,Rate,Rural roads,2.8
Croatia,2007,Rate,Rural roads,5.2
Croatia,2008,Rate,Rural roads,4.2
Croatia,2009,Rate,Rural roads,4.4
Croatia,2010,Rate,Rural roads,3.0
Croatia,2011,Rate,Rural roads,3.3
Croatia,2012,Rate,Rural roads,2.8
Croatia,2013,Rate,Rural roads,2.8
Croatia,2014,Rate,Rural roads,2.3
Croatia,2015,Rate,Rural roads,2.7
Croatia,2016,Rate,Rural roads,2.4
Croatia,2017,Rate,Rural roads,3.0
Croatia,2018,Rate,Rural roads,2.9
Croatia,2019,Rate,Rural roads,2.9
Croatia,2020,Rate,Rural roads,1.9
Croatia,2021,Rate,Rural roads,2.4
Croatia,2022,Rate,Rural roads,2.4
Hungary,2003,Rate,Rural roads,7.8
Hungary,2004,Rate,Rural roads,7.5
Hungary,2005,Rate,Rural roads,7.2
Hungary,2006,Rate,Rural roads,7.3
Hungary,2007,Rate,Rural roads,6.6
Hungary,2008,Rate,Rural roads,5.2
Hungary,2009,Rate,Rural roads,4.8
Hungary,2010,Rate,Rural roads,4.2
Hungary,2011,Rate,Rural roads,3.6
Hungary,2012,Rate,Rural roads,3.7
Hungary,2013,Rate,Rural roads,3.3
Hungary,2014,Rate,Rural roads,3.7
Hungary,2015,Rate,Rural roads,3.6
Hungary,2016,Rate,Rural roads,3.5
Hungary,2017,Rate,Rural roads,3.7
Hungary,2018,Rate,Rural roads,3.6
Hungary,2019,Rate,Rural roads,3.4
Hungary,2020,Rate,Rural roads,2.8
Hungary,2021,Rate,Rural roads,3.1
Hungary,2022,Rate,Rural roads,3.2
Ireland,2000,Rate,Rural roads,7.6
Ireland,2001,Rate,Rural roads,7.9
Ireland,2002,Rate,Rural roads,6.8
Ireland,2003,Rate,Rural roads,6.0
Ireland,2004,Rate,Rural roads,6.5
Ireland,2005,Rate,Rural roads,7.6
Ireland,2006,Rate,Rural roads,6.8
Ireland,2007,Rate,Rural roads,5.7
Ireland,2008,Rate,Rural roads,4.8
Ireland,2009,Rate,Rural roads,3.9
Ireland,2010,Rate,Rural roads,3.5
Ireland,2011,Rate,Rural roads,3.0
Ireland,2012,Rate,Rural roads,2.4
Ireland,2013,Rate,Rural roads,3.1
Ireland,2014,Rate,Rural roads,2.7
Ireland,2015,Rate,Rural roads,2.6
Ireland,2016,Rate,Rural roads,2.6
Ireland,2017,Rate,Rural roads,2.2
Ireland,2018,Rate,Rural roads,1.6
Ireland,2019,Rate,Rural roads,2.0
Ireland,2020,Rate,Rural roads,1.7
Iceland,2002,Rate,Rural roads,9.4
Iceland,2003,Rate,Rural roads,5.9
Iceland,2004,Rate,Rural roads,5.1
Iceland,2005,Rate,Rural roads,5.4
Iceland,2006,Rate,Rural roads,6.9
Iceland,2007,Rate,Rural roads,4.5
Iceland,2008,Rate,Rural roads,2.2
Iceland,2009,Rate,Rural roads,3.8
Iceland,2010,Rate,Rural roads,1.3
Iceland,2011,Rate,Rural roads,2.8
Iceland,2012,Rate,Rural roads,2.2
Iceland,2013,Rate,Rural roads,3.4
Iceland,2014,Rate,Rural roads,1.2
Iceland,2015,Rate,Rural roads,3.9
Iceland,2016,Rate,Rural roads,3.9
Iceland,2017,Rate,Rural roads,2.6
Iceland,2018,Rate,Rural roads,4.5
Iceland,2019,Rate,Rural roads,1.7
Iceland,2020,Rate,Rural roads,1.9
Iceland,2021,Rate,Rural roads,1.3
Iceland,2022,Rate,Rural roads,1.0
Italy,2000,Rate,Rural roads,5.5
Italy,2001,Rate,Rural roads,5.2
Italy,2002,Rate,Rural roads,5.4
Italy,2003,Rate,Rural roads,5.4
Italy,2004,Rate,Rural roads,5.0
Italy,2005,Rate,Rural roads,4.6
Italy,2006,Rate,Rural roads,4.4
Italy,2007,Rate,Rural roads,4.0
Italy,2008,Rate,Rural roads,3.7
Italy,2009,Rate,Rural roads,3.3
Italy,2010,Rate,Rural roads,3.3
Italy,2011,Rate,Rural roads,3.0
Italy,2012,Rate,Rural roads,3.0
Italy,2013,Rate,Rural roads,2.7
Italy,2014,Rate,Rural roads,2.6
Italy,2015,Rate,Rural roads,2.7
Italy,2016,Rate,Rural roads,2.6
Italy,2017,Rate,Rural roads,2.7
Italy,2018,Rate,Rural roads,2.7
Italy,2019,Rate,Rural roads,2.6
Italy,2020,Rate,Rural roads,1.9
Italy,2021,Rate,Rural roads,2.3
Italy,2022,Rate,Rural roads,2.6
Lithuania,2016,Rate,Rural roads,2.6
Lithuania,2017,Rate,Rural roads,3.3
Lithuania,2018,Rate,Rural roads,3.5
Lithuania,2019,Rate,Rural roads,3.2
Lithuania,2020,Rate,Rural roads,3.6
Lithuania,2021,Rate,Rural roads,2.5
Lithuania,2022,Rate,Rural roads,2.6
Luxembourg,2000,Rate,Rural roads,10.8
Luxembourg,2001,Rate,Rural roads,10.4
Luxembourg,2002,Rate,Rural roads,6.7
Luxembourg,2003,Rate,Rural roads,6.9
Luxembourg,2004,Rate,Rural roads,5.7
Luxembourg,2005,Rate,Rural roads,6.4
Luxembourg,2006,Rate,Rural roads,5.5
Luxembourg,2007,Rate,Rural roads,4.8
Luxembourg,2008,Rate,Rural roads,4.1
Luxembourg,2011,Rate,Rural roads,4.2
Luxembourg,2012,Rate,Rural roads,3.8
Luxembourg,2013,Rate,Rural roads,4.4
Luxembourg,2014,Rate,Rural roads,4.1
Luxembourg,2015,Rate,Rural roads,4.9
Luxembourg,2016,Rate,Rural roads,3.3
Luxembourg,2017,Rate,Rural roads,2.7
Luxembourg,2018,Rate,Rural roads,4.3
Luxembourg,2019,Rate,Rural roads,2.6
Luxembourg,2020,Rate,Rural roads,2.4
Luxembourg,2021,Rate,Rural roads,2.8
Luxembourg,2022,Rate,Rural roads,3.2
Latvia,2004,Rate,Rural roads,16.5
Latvia,2005,Rate,Rural roads,14.2
Latvia,2006,Rate,Rural roads,11.7
Latvia,2007,Rate,Rural roads,11.5
Latvia,2008,Rate,Rural roads,10.1
Latvia,2009,Rate,Rural roads,8.7
Latvia,2010,Rate,Rural roads,6.7
Latvia,2011,Rate,Rural roads,6.1
Latvia,2012,Rate,Rural roads,6.1
Latvia,2013,Rate,Rural roads,6.3
Latvia,2014,Rate,Rural roads,7.2
Latvia,2015,Rate,Rural roads,7.3
Latvia,2016,Rate,Rural roads,6.5
Latvia,2017,Rate,Rural roads,4.7
Latvia,2018,Rate,Rural roads,5.6
Latvia,2019,Rate,Rural roads,4.8
Latvia,2020,Rate,Rural roads,5.1
Malta,2015,Rate,Rural roads,0.2
Malta,2016,Rate,Rural roads,2.0
Malta,2017,Rate,Rural roads,0.9
Malta,2018,Rate,Rural roads,1.0
Malta,2020,Rate,Rural roads,2.3
Malta,2021,Rate,Rural roads,1.7
Netherlands,2000,Rate,Rural roads,3.6
Netherlands,2001,Rate,Rural roads,3.3
Netherlands,2002,Rate,Rural roads,3.2
Netherlands,2003,Rate,Rural roads,3.3
Netherlands,2004,Rate,Rural roads,3.3
Netherlands,2005,Rate,Rural roads,3.0
Netherlands,2006,Rate,Rural roads,2.7
Netherlands,2007,Rate,Rural roads,2.7
Netherlands,2008,Rate,Rural roads,2.6
Netherlands,2009,Rate,Rural roads,2.0
Netherlands,2010,Rate,Rural roads,1.5
Netherlands,2011,Rate,Rural roads,1.6
Netherlands,2012,Rate,Rural roads,1.7
Netherlands,2013,Rate,Rural roads,1.2
Netherlands,2014,Rate,Rural roads,1.2
Netherlands,2015,Rate,Rural roads,1.8
Netherlands,2016,Rate,Rural roads,1.4
Netherlands,2017,Rate,Rural roads,1.4
Netherlands,2018,Rate,Rural roads,1.5
Netherlands,2019,Rate,Rural roads,1.6
Netherlands,2020,Rate,Rural roads,1.5
Netherlands,2021,Rate,Rural roads,1.4
Netherlands,2022,Rate,Rural roads,1.5
Norway,2009,Rate,Rural roads,3.2
Norway,2010,Rate,Rural roads,3.4
Norway,2011,Rate,Rural roads,2.5
Norway,2013,Rate,Rural roads,3.0
Norway,2014,Rate,Rural roads,2.3
Norway,2015,Rate,Rural roads,1.8
Norway,2016,Rate,Rural roads,2.0
Norway,2017,Rate,Rural roads,1.6
Norway,2018,Rate,Rural roads,1.5
Norway,2019,Rate,Rural roads,1.7
Norway,2020,Rate,Rural roads,1.3
Norway,2021,Rate,Rural roads,1.2
Norway,2022,Rate,Rural roads,1.6
Poland,2000,Rate,Rural roads,8.8
Poland,2001,Rate,Rural roads,7.7
Poland,2002,Rate,Rural roads,7.9
Poland,2003,Rate,Rural roads,7.7
Poland,2004,Rate,Rural roads,7.7
Poland,2005,Rate,Rural roads,7.6
Poland,2006,Rate,Rural roads,7.4
Poland,2007,Rate,Rural roads,7.8
Poland,2008,Rate,Rural roads,7.6
Poland,2009,Rate,Rural roads,6.2
Poland,2010,Rate,Rural roads,5.4
Poland,2011,Rate,Rural roads,5.8
Poland,2012,Rate,Rural roads,4.9
Poland,2013,Rate,Rural roads,4.6
Poland,2014,Rate,Rural roads,4.4
Poland,2015,Rate,Rural roads,4.3
Poland,2016,Rate,Rural roads,4.5
Poland,2017,Rate,Rural roads,4.0
Poland,2018,Rate,Rural roads,4.1
Poland,2019,Rate,Rural roads,4.4
Poland,2020,Rate,Rural roads,3.6
Poland,2021,Rate,Rural roads,3.5
Poland,2022,Rate,Rural roads,2.9
Portugal,2000,Rate,Rural roads,9.7
Portugal,2001,Rate,Rural roads,8.0
Portugal,2002,Rate,Rural roads,8.2
Portugal,2003,Rate,Rural roads,7.2
Portugal,2004,Rate,Rural roads,5.9
Portugal,2005,Rate,Rural roads,5.8
Portugal,2006,Rate,Rural roads,4.1
Portugal,2007,Rate,Rural roads,4.3
Portugal,2008,Rate,Rural roads,3.5
Portugal,2009,Rate,Rural roads,3.4
Portugal,2010,Rate,Rural roads,3.2
Portugal,2011,Rate,Rural roads,3.0
Portugal,2012,Rate,Rural roads,2.5
Portugal,2013,Rate,Rural roads,2.3
Portugal,2014,Rate,Rural roads,2.3
Portugal,2015,Rate,Rural roads,2.2
Portugal,2016,Rate,Rural roads,2.2
Portugal,2017,Rate,Rural roads,2.2
Portugal,2018,Rate,Rural roads,2.5
Portugal,2019,Rate,Rural roads,2.2
Portugal,2020,Rate,Rural roads,1.7
Portugal,2021,Rate,Rural roads,1.8
Portugal,2022,Rate,Rural roads,2.2
Romania,2000,Rate,Rural roads,2.0
Romania,2001,Rate,Rural roads,2.7
Romania,2002,Rate,Rural roads,2.9
Romania,2003,Rate,Rural roads,3.3
Romania,2004,Rate,Rural roads,3.4
Romania,2005,Rate,Rural roads,3.3
Romania,2006,Rate,Rural roads,4.3
Romania,2007,Rate,Rural roads,4.7
Romania,2008,Rate,Rural roads,5.5
Romania,2009,Rate,Rural roads,5.0
Romania,2010,Rate,Rural roads,4.3
Romania,2011,Rate,Rural roads,3.6
Romania,2012,Rate,Rural roads,3.9
Romania,2013,Rate,Rural roads,3.4
Romania,2014,Rate,Rural roads,3.3
Romania,2015,Rate,Rural roads,3.6
Romania,2016,Rate,Rural roads,3.5
Romania,2017,Rate,Rural roads,3.5
Romania,2018,Rate,Rural roads,3.4
Romania,2019,Rate,Rural roads,3.1
Romania,2020,Rate,Rural roads,2.8
Romania,2021,Rate,Rural roads,3.3
Romania,2022,Rate,Rural roads,3.0
Sweden,2000,Rate,Rural roads,4.6
Sweden,2001,Rate,Rural roads,4.2
Sweden,2002,Rate,Rural roads,4.3
Sweden,2003,Rate,Rural roads,4.1
Sweden,2004,Rate,Rural roads,3.5
Sweden,2005,Rate,Rural roads,3.4
Sweden,2006,Rate,Rural roads,3.4
Sweden,2007,Rate,Rural roads,3.5
Sweden,2008,Rate,Rural roads,3.0
Sweden,2009,Rate,Rural roads,2.6
Sweden,2010,Rate,Rural roads,1.8
Sweden,2011,Rate,Rural roads,2.3
Sweden,2012,Rate,Rural roads,1.9
Sweden,2013,Rate,Rural roads,1.9
Sweden,2014,Rate,Rural roads,1.6
Sweden,2015,Rate,Rural roads,1.8
Sweden,2016,Rate,Rural roads,1.7
Sweden,2017,Rate,Rural roads,1.6
Sweden,2018,Rate,Rural roads,2.1
Sweden,2019,Rate,Rural roads,1.4
Sweden,2020,Rate,Rural roads,1.3
Sweden,2021,Rate,Rural roads,1.5
Sweden,2022,Rate,Rural roads,1.5
Slovenia,2000,Rate,Rural roads,7.8
Slovenia,2001,Rate,Rural roads,8.2
Slovenia,2002,Rate,Rural roads,7.7
Slovenia,2003,Rate,Rural roads,6.8
Slovenia,2004,Rate,Rural roads,7.7
Slovenia,2005,Rate,Rural roads,7.8
Slovenia,2006,Rate,Rural roads,6.8
Slovenia,2007,Rate,Rural roads,8.0
Slovenia,2008,Rate,Rural roads,6.3
Slovenia,2009,Rate,Rural roads,3.8
Slovenia,2010,Rate,Rural roads,2.9
Slovenia,2011,Rate,Rural roads,3.6
Slovenia,2012,Rate,Rural roads,3.3
Slovenia,2013,Rate,Rural roads,2.7
Slovenia,2014,Rate,Rural roads,2.6
Slovenia,2015,Rate,Rural roads,3.2
Slovenia,2016,Rate,Rural roads,3.0
Slovenia,2017,Rate,Rural roads,2.1
Slovenia,2018,Rate,Rural roads,2.5
Slovenia,2019,Rate,Rural roads,2.9
Slovenia,2020,Rate,Rural roads,2.1
Slovenia,2021,Rate,Rural roads,2.7
Slovenia,2022,Rate,Rural roads,1.5
Slovakia,2001,Rate,Rural roads,5.9
Slovakia,2002,Rate,Rural roads,6.2
Slovakia,2003,Rate,Rural roads,6.1
Slovakia,2004,Rate,Rural roads,5.9
Slovakia,2005,Rate,Rural roads,5.7
Slovakia,2006,Rate,Rural roads,5.7
Slovakia,2007,Rate,Rural roads,6.4
Slovakia,2008,Rate,Rural roads,5.8
Slovakia,2009,Rate,Rural roads,3.7
Slovakia,2010,Rate,Rural roads,3.7
Slovakia,2016,Rate,Rural roads,2.9
Slovakia,2017,Rate,Rural roads,2.8
Slovakia,2018,Rate,Rural roads,2.8
Slovakia,2019,Rate,Rural roads,3.1
Slovakia,2020,Rate,Rural roads,2.5
Slovakia,2021,Rate,Rural roads,2.5
Slovakia,2022,Rate,Rural roads,2.7
United Kingdom,2000,Rate,Rural roads,3.3
United Kingdom,2001,Rate,Rural roads,3.3
United Kingdom,2002,Rate,Rural roads,3.3
United Kingdom,2003,Rate,Rural roads,3.4
United Kingdom,2004,Rate,Rural roads,3.1
United Kingdom,2005,Rate,Rural roads,3.0
United Kingdom,2006,Rate,Rural roads,2.9
United Kingdom,2007,Rate,Rural roads,2.8
United Kingdom,2008,Rate,Rural roads,2.3
United Kingdom,2009,Rate,Rural roads,1.9
United Kingdom,2010,Rate,Rural roads,1.9
United Kingdom,2011,Rate,Rural roads,1.9
United Kingdom,2012,Rate,Rural roads,1.7
United Kingdom,2013,Rate,Rural roads,1.8
United Kingdom,2014,Rate,Rural roads,1.8
United Kingdom,2015,Rate,Rural roads,1.7
United Kingdom,2016,Rate,Rural roads,1.8
United Kingdom,2017,Rate,Rural roads,1.7
United Kingdom,2018,Rate,Rural roads,1.6
Austria,2000,Number,Urban roads,217.0
Austria,2001,Number,Urban roads,216.0
Austria,2002,Number,Urban roads,265.0
Austria,2003,Number,Urban roads,223.0
Austria,2004,Number,Urban roads,232.0
Austria,2005,Number,Urban roads,202.0
Austria,2006,Number,Urban roads,200.0
Austria,2007,Number,Urban roads,173.0
Austria,2008,Number,Urban roads,189.0
Austria,2009,Number,Urban roads,173.0
Austria,2010,Number,Urban roads,141.0
Austria,2011,Number,Urban roads,139.0
Austria,2012,Number,Urban roads,151.0
Austria,2013,Number,Urban roads,115.0
Austria,2014,Number,Urban roads,123.0
Austria,2015,Number,Urban roads,128.0
Austria,2016,Number,Urban roads,110.0
Austria,2017,Number,Urban roads,107.0
Austria,2018,Number,Urban roads,102.0
Austria,2019,Number,Urban roads,104.0
Austria,2020,Number,Urban roads,89.0
Austria,2021,Number,Urban roads,99.0
Austria,2022,Number,Urban roads,109.0
Belgium,2000,Number,Urban roads,403.0
Belgium,2001,Number,Urban roads,453.0
Belgium,2002,Number,Urban roads,353.0
Belgium,2003,Number,Urban roads,350.0
Belgium,2004,Number,Urban roads,295.0
Belgium,2005,Number,Urban roads,255.0
Belgium,2006,Number,Urban roads,265.0
Belgium,2007,Number,Urban roads,275.0
Belgium,2008,Number,Urban roads,274.0
Belgium,2009,Number,Urban roads,257.0
Belgium,2010,Number,Urban roads,249.0
Belgium,2011,Number,Urban roads,285.0
Belgium,2012,Number,Urban roads,233.0
Belgium,2013,Number,Urban roads,200.0
Belgium,2014,Number,Urban roads,231.0
Belgium,2015,Number,Urban roads,231.0
Belgium,2016,Number,Urban roads,194.0
Belgium,2017,Number,Urban roads,203.0
Belgium,2018,Number,Urban roads,197.0
Belgium,2019,Number,Urban roads,214.0
Belgium,2020,Number,Urban roads,180.0
Belgium,2021,Number,Urban roads,179.0
Belgium,2022,Number,Urban roads,196.0
Bulgaria,2008,Number,Urban roads,447.0
Bulgaria,2009,Number,Urban roads,312.0
Bulgaria,2010,Number,Urban roads,312.0
Bulgaria,2011,Number,Urban roads,235.0
Bulgaria,2012,Number,Urban roads,233.0
Bulgaria,2013,Number,Urban roads,227.0
Bulgaria,2014,Number,Urban roads,251.0
Bulgaria,2015,Number,Urban roads,269.0
Bulgaria,2016,Number,Urban roads,238.0
Bulgaria,2017,Number,Urban roads,200.0
Bulgaria,2018,Number,Urban roads,213.0
Bulgaria,2019,Number,Urban roads,232.0
Bulgaria,2020,Number,Urban roads,144.0
Bulgaria,2021,Number,Urban roads,164.0
Bulgaria,2022,Number,Urban roads,170.0
Switzerland,2001,Number,Urban roads,204.0
Switzerland,2002,Number,Urban roads,164.0
Switzerland,2003,Number,Urban roads,171.0
Switzerland,2004,Number,Urban roads,191.0
Switzerland,2005,Number,Urban roads,137.0
Switzerland,2006,Number,Urban roads,124.0
Switzerland,2007,Number,Urban roads,141.0
Switzerland,2008,Number,Urban roads,135.0
Switzerland,2009,Number,Urban roads,137.0
Switzerland,2010,Number,Urban roads,114.0
Switzerland,2011,Number,Urban roads,133.0
Switzerland,2012,Number,Urban roads,125.0
Switzerland,2013,Number,Urban roads,113.0
Switzerland,2014,Number,Urban roads,93.0
Switzerland,2015,Number,Urban roads,119.0
Switzerland,2016,Number,Urban roads,88.0
Switzerland,2017,Number,Urban roads,87.0
Switzerland,2018,Number,Urban roads,103.0
Switzerland,2019,Number,Urban roads,65.0
Switzerland,2020,Number,Urban roads,104.0
Switzerland,2021,Number,Urban roads,83.0
Switzerland,2022,Number,Urban roads,87.0
Cyprus,2005,Number,Urban roads,61.0
Cyprus,2006,Number,Urban roads,53.0
Cyprus,2007,Number,Urban roads,49.0
Cyprus,2008,Number,Urban roads,57.0
Cyprus,2009,Number,Urban roads,42.0
Cyprus,2010,Number,Urban roads,42.0
Cyprus,2011,Number,Urban roads,40.0
Cyprus,2012,Number,Urban roads,31.0
Cyprus,2013,Number,Urban roads,30.0
Cyprus,2014,Number,Urban roads,34.0
Cyprus,2015,Number,Urban roads,37.0
Cyprus,2016,Number,Urban roads,35.0
Cyprus,2017,Number,Urban roads,38.0
Cyprus,2018,Number,Urban roads,26.0
Cyprus,2019,Number,Urban roads,32.0
Cyprus,2020,Number,Urban roads,29.0
Cyprus,2021,Number,Urban roads,27.0
Cyprus,2022,Number,Urban roads,25.0
Czechia,2000,Number,Urban roads,613.0
Czechia,2001,Number,Urban roads,525.0
Czechia,2002,Number,Urban roads,570.0
Czechia,2003,Number,Urban roads,556.0
Czechia,2004,Number,Urban roads,525.0
Czechia,2005,Number,Urban roads,503.0
Czechia,2006,Number,Urban roads,427.0
Czechia,2007,Number,Urban roads,442.0
Czechia,2008,Number,Urban roads,444.0
Czechia,2009,Number,Urban roads,329.0
Czechia,2010,Number,Urban roads,291.0
Czechia,2011,Number,Urban roads,280.0
Czechia,2012,Number,Urban roads,265.0
Czechia,2013,Number,Urban roads,241.0
Czechia,2014,Number,Urban roads,234.0
Czechia,2015,Number,Urban roads,220.0
Czechia,2016,Number,Urban roads,215.0
Czechia,2017,Number,Urban roads,193.0
Czechia,2018,Number,Urban roads,217.0
Czechia,2019,Number,Urban roads,187.0
Czechia,2020,Number,Urban roads,154.0
Czechia,2021,Number,Urban roads,187.0
Czechia,2022,Number,Urban roads,161.0
Germany,2000,Number,Urban roads,1829.0
Germany,2001,Number,Urban roads,1726.0
Germany,2002,Number,Urban roads,1684.0
Germany,2003,Number,Urban roads,1646.0
Germany,2004,Number,Urban roads,1484.0
Germany,2005,Number,Urban roads,1471.0
Germany,2006,Number,Urban roads,1384.0
Germany,2007,Number,Urban roads,1335.0
Germany,2008,Number,Urban roads,1261.0
Germany,2009,Number,Urban roads,1225.0
Germany,2010,Number,Urban roads,1011.0
Germany,2011,Number,Urban roads,1115.0
Germany,2012,Number,Urban roads,1062.0
Germany,2013,Number,Urban roads,977.0
Germany,2014,Number,Urban roads,983.0
Germany,2015,Number,Urban roads,1048.0
Germany,2016,Number,Urban roads,960.0
Germany,2017,Number,Urban roads,976.0
Germany,2018,Number,Urban roads,984.0
Germany,2019,Number,Urban roads,932.0
Germany,2020,Number,Urban roads,810.0
Germany,2021,Number,Urban roads,746.0
Germany,2022,Number,Urban roads,881.0
Denmark,2000,Number,Urban roads,181.0
Denmark,2001,Number,Urban roads,125.0
Denmark,2002,Number,Urban roads,126.0
Denmark,2003,Number,Urban roads,114.0
Denmark,2004,Number,Urban roads,120.0
Denmark,2005,Number,Urban roads,95.0
Denmark,2006,Number,Urban roads,101.0
Denmark,2007,Number,Urban roads,129.0
Denmark,2008,Number,Urban roads,129.0
Denmark,2009,Number,Urban roads,92.0
Denmark,2010,Number,Urban roads,78.0
Denmark,2011,Number,Urban roads,69.0
Denmark,2012,Number,Urban roads,59.0
Denmark,2013,Number,Urban roads,59.0
Denmark,2014,Number,Urban roads,46.0
Denmark,2015,Number,Urban roads,62.0
Denmark,2016,Number,Urban roads,66.0
Denmark,2017,Number,Urban roads,53.0
Denmark,2018,Number,Urban roads,49.0
Denmark,2019,Number,Urban roads,64.0
Denmark,2020,Number,Urban roads,52.0
Denmark,2021,Number,Urban roads,45.0
Denmark,2022,Number,Urban roads,47.0
Estonia,2005,Number,Urban roads,46.0
Estonia,2006,Number,Urban roads,46.0
Estonia,2007,Number,Urban roads,63.0
Estonia,2008,Number,Urban roads,41.0
Estonia,2009,Number,Urban roads,19.0
Estonia,2010,Number,Urban roads,14.0
Estonia,2011,Number,Urban roads,25.0
Estonia,2014,Number,Urban roads,22.0
Estonia,2016,Number,Urban roads,20.0
Estonia,2017,Number,Urban roads,14.0
Estonia,2018,Number,Urban roads,13.0
Estonia,2019,Number,Urban roads,17.0
Estonia,2020,Number,Urban roads,17.0
Estonia,2021,Number,Urban roads,11.0
Estonia,2022,Number,Urban roads,18.0
Greece,2000,Number,Urban roads,694.0
Greece,2001,Number,Urban roads,830.0
Greece,2002,Number,Urban roads,718.0
Greece,2003,Number,Urban roads,716.0
Greece,2004,Number,Urban roads,766.0
Greece,2005,Number,Urban roads,758.0
Greece,2006,Number,Urban roads,774.0
Greece,2007,Number,Urban roads,724.0
Greece,2008,Number,Urban roads,744.0
Greece,2009,Number,Urban roads,646.0
Greece,2010,Number,Urban roads,593.0
Greece,2011,Number,Urban roads,559.0
Greece,2012,Number,Urban roads,499.0
Greece,2013,Number,Urban roads,464.0
Greece,2014,Number,Urban roads,401.0
Greece,2015,Number,Urban roads,388.0
Greece,2016,Number,Urban roads,427.0
