country,year,vehicle,value,source
Switzerland,2020,Trains,15.5,ESTAT:SDG_09_50(1.0)
Switzerland,2021,Trains,15.8,ESTAT:SDG_09_50(1.0)
Switzerland,2022,Trains,19.4,ESTAT:SDG_09_50(1.0)
Cyprus,2000,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2001,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2002,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2003,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2004,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2005,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2006,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2007,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2008,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2009,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2010,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2011,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2012,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2013,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2014,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2015,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2016,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2017,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2018,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2019,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2020,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2021,Trains,,ESTAT:SDG_09_50(1.0)
Cyprus,2022,Trains,,ESTAT:SDG_09_50(1.0)
Czechia,2000,Trains,8.3,ESTAT:SDG_09_50(1.0)
Czechia,2001,Trains,8.3,ESTAT:SDG_09_50(1.0)
Czechia,2002,Trains,7.5,ESTAT:SDG_09_50(1.0)
Czechia,2003,Trains,7.3,ESTAT:SDG_09_50(1.0)
Czechia,2004,Trains,7.5,ESTAT:SDG_09_50(1.0)
Czechia,2005,Trains,7.3,ESTAT:SDG_09_50(1.0)
Czechia,2006,Trains,7.5,ESTAT:SDG_09_50(1.0)
Czechia,2007,Trains,7.3,ESTAT:SDG_09_50(1.0)
Czechia,2008,Trains,7.1,ESTAT:SDG_09_50(1.0)
Czechia,2009,Trains,6.9,ESTAT:SDG_09_50(1.0)
Czechia,2010,Trains,7.6,ESTAT:SDG_09_50(1.0)
Czechia,2011,Trains,7.7,ESTAT:SDG_09_50(1.0)
Czechia,2012,Trains,8.4,ESTAT:SDG_09_50(1.0)
Czechia,2013,Trains,8.6,ESTAT:SDG_09_50(1.0)
Czechia,2014,Trains,8.4,ESTAT:SDG_09_50(1.0)
Czechia,2015,Trains,8.7,ESTAT:SDG_09_50(1.0)
Czechia,2016,Trains,9.1,ESTAT:SDG_09_50(1.0)
Czechia,2017,Trains,9.5,ESTAT:SDG_09_50(1.0)
Czechia,2018,Trains,9.8,ESTAT:SDG_09_50(1.0)
Czechia,2019,Trains,10.0,ESTAT:SDG_09_50(1.0)
Czechia,2020,Trains,7.8,ESTAT:SDG_09_50(1.0)
Czechia,2021,Trains,6.5,ESTAT:SDG_09_50(1.0)
Czechia,2022,Trains,8.4,ESTAT:SDG_09_50(1.0)
Germany,2000,Trains,7.7,ESTAT:SDG_09_50(1.0)
Germany,2001,Trains,7.6,ESTAT:SDG_09_50(1.0)
Germany,2002,Trains,7.1,ESTAT:SDG_09_50(1.0)
Germany,2003,Trains,7.2,ESTAT:SDG_09_50(1.0)
Germany,2004,Trains,7.5,ESTAT:SDG_09_50(1.0)
Germany,2005,Trains,7.5,ESTAT:SDG_09_50(1.0)
Germany,2006,Trains,7.8,ESTAT:SDG_09_50(1.0)
Germany,2007,Trains,7.8,ESTAT:SDG_09_50(1.0)
Germany,2008,Trains,8.1,ESTAT:SDG_09_50(1.0)
Germany,2009,Trains,7.9,ESTAT:SDG_09_50(1.0)
Germany,2010,Trains,8.0,ESTAT:SDG_09_50(1.0)
Germany,2011,Trains,8.4,ESTAT:SDG_09_50(1.0)
Germany,2012,Trains,8.8,ESTAT:SDG_09_50(1.0)
Germany,2013,Trains,8.3,ESTAT:SDG_09_50(1.0)
Germany,2014,Trains,8.3,ESTAT:SDG_09_50(1.0)
Germany,2015,Trains,8.2,ESTAT:SDG_09_50(1.0)
Germany,2016,Trains,8.4,ESTAT:SDG_09_50(1.0)
Germany,2017,Trains,8.7,ESTAT:SDG_09_50(1.0)
Germany,2018,Trains,8.9,ESTAT:SDG_09_50(1.0)
Germany,2019,Trains,9.3,ESTAT:SDG_09_50(1.0)
Germany,2020,Trains,6.3,ESTAT:SDG_09_50(1.0)
Germany,2021,Trains,6.3,ESTAT:SDG_09_50(1.0)
Germany,2022,Trains,9.3,ESTAT:SDG_09_50(1.0)
Denmark,2000,Trains,7.5,ESTAT:SDG_09_50(1.0)
Denmark,2001,Trains,7.8,ESTAT:SDG_09_50(1.0)
Denmark,2002,Trains,7.7,ESTAT:SDG_09_50(1.0)
Denmark,2003,Trains,9.3,ESTAT:SDG_09_50(1.0)
Denmark,2004,Trains,9.3,ESTAT:SDG_09_50(1.0)
Denmark,2005,Trains,9.5,ESTAT:SDG_09_50(1.0)
Denmark,2006,Trains,8.1,ESTAT:SDG_09_50(1.0)
Denmark,2007,Trains,8.3,ESTAT:SDG_09_50(1.0)
Denmark,2008,Trains,8.4,ESTAT:SDG_09_50(1.0)
Denmark,2009,Trains,9.5,ESTAT:SDG_09_50(1.0)
Denmark,2010,Trains,9.8,ESTAT:SDG_09_50(1.0)
Denmark,2011,Trains,10.0,ESTAT:SDG_09_50(1.0)
Denmark,2012,Trains,10.2,ESTAT:SDG_09_50(1.0)
Denmark,2013,Trains,10.3,ESTAT:SDG_09_50(1.0)
Denmark,2014,Trains,9.7,ESTAT:SDG_09_50(1.0)
Denmark,2015,Trains,9.3,ESTAT:SDG_09_50(1.0)
Denmark,2016,Trains,8.7,ESTAT:SDG_09_50(1.0)
Denmark,2017,Trains,8.5,ESTAT:SDG_09_50(1.0)
Denmark,2018,Trains,8.4,ESTAT:SDG_09_50(1.0)
Denmark,2019,Trains,8.1,ESTAT:SDG_09_50(1.0)
Denmark,2020,Trains,5.9,ESTAT:SDG_09_50(1.0)
Denmark,2021,Trains,6.1,ESTAT:SDG_09_50(1.0)
Denmark,2022,Trains,8.4,ESTAT:SDG_09_50(1.0)
Estonia,2000,Trains,2.7,ESTAT:SDG_09_50(1.0)
Estonia,2001,Trains,1.9,ESTAT:SDG_09_50(1.0)
Estonia,2002,Trains,1.8,ESTAT:SDG_09_50(1.0)
Estonia,2003,Trains,1.7,ESTAT:SDG_09_50(1.0)
Estonia,2004,Trains,1.8,ESTAT:SDG_09_50(1.0)
Estonia,2005,Trains,1.7,ESTAT:SDG_09_50(1.0)
Estonia,2006,Trains,2.0,ESTAT:SDG_09_50(1.0)
Estonia,2007,Trains,2.2,ESTAT:SDG_09_50(1.0)
Estonia,2008,Trains,2.1,ESTAT:SDG_09_50(1.0)
Estonia,2009,Trains,2.0,ESTAT:SDG_09_50(1.0)
Estonia,2010,Trains,2.0,ESTAT:SDG_09_50(1.0)
Estonia,2011,Trains,2.0,ESTAT:SDG_09_50(1.0)
Estonia,2012,Trains,1.8,ESTAT:SDG_09_50(1.0)
Estonia,2013,Trains,1.7,ESTAT:SDG_09_50(1.0)
Estonia,2014,Trains,2.0,ESTAT:SDG_09_50(1.0)
Estonia,2015,Trains,1.9,ESTAT:SDG_09_50(1.0)
Estonia,2016,Trains,2.0,ESTAT:SDG_09_50(1.0)
Estonia,2017,Trains,2.2,ESTAT:SDG_09_50(1.0)
Estonia,2018,Trains,2.5,ESTAT:SDG_09_50(1.0)
Estonia,2019,Trains,2.2,ESTAT:SDG_09_50(1.0)
Estonia,2020,Trains,1.9,ESTAT:SDG_09_50(1.0)
Estonia,2021,Trains,2.0,ESTAT:SDG_09_50(1.0)
Estonia,2022,Trains,2.3,ESTAT:SDG_09_50(1.0)
Greece,2000,Trains,2.2,ESTAT:SDG_09_50(1.0)
Greece,2001,Trains,1.9,ESTAT:SDG_09_50(1.0)
Greece,2002,Trains,1.9,ESTAT:SDG_09_50(1.0)
Greece,2003,Trains,1.6,ESTAT:SDG_09_50(1.0)
Greece,2004,Trains,1.6,ESTAT:SDG_09_50(1.0)
Greece,2005,Trains,1.7,ESTAT:SDG_09_50(1.0)
Greece,2006,Trains,1.6,ESTAT:SDG_09_50(1.0)
Greece,2007,Trains,1.6,ESTAT:SDG_09_50(1.0)
Greece,2008,Trains,1.3,ESTAT:SDG_09_50(1.0)
Greece,2009,Trains,1.2,ESTAT:SDG_09_50(1.0)
Greece,2010,Trains,1.1,ESTAT:SDG_09_50(1.0)
Greece,2011,Trains,0.8,ESTAT:SDG_09_50(1.0)
Greece,2012,Trains,0.7,ESTAT:SDG_09_50(1.0)
Greece,2013,Trains,0.9,ESTAT:SDG_09_50(1.0)
Greece,2014,Trains,0.9,ESTAT:SDG_09_50(1.0)
Greece,2015,Trains,1.0,ESTAT:SDG_09_50(1.0)
Greece,2016,Trains,1.0,ESTAT:SDG_09_50(1.0)
Greece,2017,Trains,0.9,ESTAT:SDG_09_50(1.0)
Greece,2018,Trains,0.9,ESTAT:SDG_09_50(1.0)
Greece,2019,Trains,1.0,ESTAT:SDG_09_50(1.0)
Greece,2020,Trains,0.6,ESTAT:SDG_09_50(1.0)
Greece,2021,Trains,0.6,ESTAT:SDG_09_50(1.0)
Greece,2022,Trains,0.9,ESTAT:SDG_09_50(1.0)
Spain,2000,Trains,5.4,ESTAT:SDG_09_50(1.0)
Spain,2001,Trains,5.5,ESTAT:SDG_09_50(1.0)
Spain,2002,Trains,5.2,ESTAT:SDG_09_50(1.0)
Spain,2003,Trains,5.1,ESTAT:SDG_09_50(1.0)
Spain,2004,Trains,5.0,ESTAT:SDG_09_50(1.0)
Spain,2005,Trains,5.1,ESTAT:SDG_09_50(1.0)
Spain,2006,Trains,5.2,ESTAT:SDG_09_50(1.0)
Spain,2007,Trains,5.0,ESTAT:SDG_09_50(1.0)
Spain,2008,Trains,5.5,ESTAT:SDG_09_50(1.0)
Spain,2009,Trains,5.4,ESTAT:SDG_09_50(1.0)
Spain,2010,Trains,5.4,ESTAT:SDG_09_50(1.0)
Spain,2011,Trains,5.6,ESTAT:SDG_09_50(1.0)
Spain,2012,Trains,5.6,ESTAT:SDG_09_50(1.0)
Spain,2013,Trains,6.1,ESTAT:SDG_09_50(1.0)
Spain,2014,Trains,6.7,ESTAT:SDG_09_50(1.0)
Spain,2015,Trains,6.7,ESTAT:SDG_09_50(1.0)
Spain,2016,Trains,6.6,ESTAT:SDG_09_50(1.0)
Spain,2017,Trains,7.0,ESTAT:SDG_09_50(1.0)
Spain,2018,Trains,7.1,ESTAT:SDG_09_50(1.0)
Spain,2019,Trains,7.1,ESTAT:SDG_09_50(1.0)
Spain,2020,Trains,4.1,ESTAT:SDG_09_50(1.0)
Spain,2021,Trains,4.7,ESTAT:SDG_09_50(1.0)
Spain,2022,Trains,6.7,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2000,Trains,7.4,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2001,Trains,7.3,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2002,Trains,7.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2003,Trains,6.9,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2004,Trains,7.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2005,Trains,7.1,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2006,Trains,7.2,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2007,Trains,7.3,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2008,Trains,7.3,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2009,Trains,7.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2010,Trains,7.2,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2011,Trains,7.4,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2012,Trains,7.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2013,Trains,7.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2014,Trains,7.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2015,Trains,7.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2016,Trains,7.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2017,Trains,7.7,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2018,Trains,7.8,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2019,Trains,8.0,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2020,Trains,5.6,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2021,Trains,5.9,ESTAT:SDG_09_50(1.0)
European Union - 27 countries (from 2020),2022,Trains,8.0,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2000,Trains,7.1,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2001,Trains,7.1,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2002,Trains,6.8,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2003,Trains,6.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2004,Trains,6.8,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2005,Trains,6.9,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2006,Trains,7.0,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2007,Trains,7.2,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2008,Trains,7.3,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2009,Trains,7.0,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2010,Trains,7.3,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2011,Trains,7.5,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2012,Trains,7.6,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2013,Trains,7.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2014,Trains,7.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2015,Trains,7.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2016,Trains,7.7,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2017,Trains,7.8,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2018,Trains,7.9,ESTAT:SDG_09_50(1.0)
European Union - 28 countries (2013-2020),2019,Trains,8.4,ESTAT:SDG_09_50(1.0)
Finland,2000,Trains,5.1,ESTAT:SDG_09_50(1.0)
Finland,2001,Trains,4.8,ESTAT:SDG_09_50(1.0)
Finland,2002,Trains,4.8,ESTAT:SDG_09_50(1.0)
Finland,2003,Trains,4.7,ESTAT:SDG_09_50(1.0)
Finland,2004,Trains,4.7,ESTAT:SDG_09_50(1.0)
Finland,2005,Trains,4.8,ESTAT:SDG_09_50(1.0)
Finland,2006,Trains,4.8,ESTAT:SDG_09_50(1.0)
Finland,2007,Trains,5.0,ESTAT:SDG_09_50(1.0)
Finland,2008,Trains,5.4,ESTAT:SDG_09_50(1.0)
Finland,2009,Trains,5.1,ESTAT:SDG_09_50(1.0)
Finland,2010,Trains,5.2,ESTAT:SDG_09_50(1.0)
Finland,2011,Trains,5.0,ESTAT:SDG_09_50(1.0)
Finland,2012,Trains,5.3,ESTAT:SDG_09_50(1.0)
Finland,2013,Trains,5.3,ESTAT:SDG_09_50(1.0)
Finland,2014,Trains,5.0,ESTAT:SDG_09_50(1.0)
Finland,2015,Trains,5.3,ESTAT:SDG_09_50(1.0)
Finland,2016,Trains,4.9,ESTAT:SDG_09_50(1.0)
Finland,2017,Trains,5.4,ESTAT:SDG_09_50(1.0)
Finland,2018,Trains,5.7,ESTAT:SDG_09_50(1.0)
Finland,2019,Trains,6.2,ESTAT:SDG_09_50(1.0)
Finland,2020,Trains,3.8,ESTAT:SDG_09_50(1.0)
Finland,2021,Trains,4.0,ESTAT:SDG_09_50(1.0)
Finland,2022,Trains,6.4,ESTAT:SDG_09_50(1.0)
France,2000,Trains,8.6,ESTAT:SDG_09_50(1.0)
France,2001,Trains,8.5,ESTAT:SDG_09_50(1.0)
France,2002,Trains,8.7,ESTAT:SDG_09_50(1.0)
France,2003,Trains,8.4,ESTAT:SDG_09_50(1.0)
France,2004,Trains,8.7,ESTAT:SDG_09_50(1.0)
France,2005,Trains,9.1,ESTAT:SDG_09_50(1.0)
France,2006,Trains,9.4,ESTAT:SDG_09_50(1.0)
France,2007,Trains,9.6,ESTAT:SDG_09_50(1.0)
France,2008,Trains,10.1,ESTAT:SDG_09_50(1.0)
France,2009,Trains,9.4,ESTAT:SDG_09_50(1.0)
France,2010,Trains,9.7,ESTAT:SDG_09_50(1.0)
France,2011,Trains,10.0,ESTAT:SDG_09_50(1.0)
France,2012,Trains,9.5,ESTAT:SDG_09_50(1.0)
France,2013,Trains,10.1,ESTAT:SDG_09_50(1.0)
France,2014,Trains,9.8,ESTAT:SDG_09_50(1.0)
France,2015,Trains,9.9,ESTAT:SDG_09_50(1.0)
France,2016,Trains,9.8,ESTAT:SDG_09_50(1.0)
France,2017,Trains,10.1,ESTAT:SDG_09_50(1.0)
France,2018,Trains,9.8,ESTAT:SDG_09_50(1.0)
France,2019,Trains,10.3,ESTAT:SDG_09_50(1.0)
France,2020,Trains,7.8,ESTAT:SDG_09_50(1.0)
France,2021,Trains,9.1,ESTAT:SDG_09_50(1.0)
France,2022,Trains,10.7,ESTAT:SDG_09_50(1.0)
Croatia,2000,Trains,5.1,ESTAT:SDG_09_50(1.0)
Croatia,2001,Trains,4.8,ESTAT:SDG_09_50(1.0)
Croatia,2002,Trains,4.5,ESTAT:SDG_09_50(1.0)
Croatia,2003,Trains,4.2,ESTAT:SDG_09_50(1.0)
Croatia,2004,Trains,4.2,ESTAT:SDG_09_50(1.0)
Croatia,2005,Trains,4.3,ESTAT:SDG_09_50(1.0)
Croatia,2006,Trains,4.4,ESTAT:SDG_09_50(1.0)
Croatia,2007,Trains,5.0,ESTAT:SDG_09_50(1.0)
Croatia,2008,Trains,5.4,ESTAT:SDG_09_50(1.0)
Croatia,2009,Trains,5.6,ESTAT:SDG_09_50(1.0)
Croatia,2010,Trains,5.6,ESTAT:SDG_09_50(1.0)
Croatia,2011,Trains,4.9,ESTAT:SDG_09_50(1.0)
Croatia,2012,Trains,3.5,ESTAT:SDG_09_50(1.0)
Croatia,2013,Trains,3.1,ESTAT:SDG_09_50(1.0)
Croatia,2014,Trains,3.0,ESTAT:SDG_09_50(1.0)
Croatia,2015,Trains,3.1,ESTAT:SDG_09_50(1.0)
Croatia,2016,Trains,2.7,ESTAT:SDG_09_50(1.0)
Croatia,2017,Trains,2.4,ESTAT:SDG_09_50(1.0)
Croatia,2018,Trains,2.5,ESTAT:SDG_09_50(1.0)
Croatia,2019,Trains,2.4,ESTAT:SDG_09_50(1.0)
Croatia,2020,Trains,2.0,ESTAT:SDG_09_50(1.0)
Croatia,2021,Trains,2.1,ESTAT:SDG_09_50(1.0)
Croatia,2022,Trains,2.9,ESTAT:SDG_09_50(1.0)
Hungary,2000,Trains,12.9,ESTAT:SDG_09_50(1.0)
Hungary,2001,Trains,13.4,ESTAT:SDG_09_50(1.0)
Hungary,2002,Trains,13.9,ESTAT:SDG_09_50(1.0)
Hungary,2003,Trains,13.4,ESTAT:SDG_09_50(1.0)
Hungary,2004,Trains,13.5,ESTAT:SDG_09_50(1.0)
Hungary,2005,Trains,12.6,ESTAT:SDG_09_50(1.0)
Hungary,2006,Trains,12.0,ESTAT:SDG_09_50(1.0)
Hungary,2007,Trains,11.0,ESTAT:SDG_09_50(1.0)
Hungary,2008,Trains,10.1,ESTAT:SDG_09_50(1.0)
Hungary,2009,Trains,10.2,ESTAT:SDG_09_50(1.0)
Hungary,2010,Trains,10.0,ESTAT:SDG_09_50(1.0)
Hungary,2011,Trains,10.2,ESTAT:SDG_09_50(1.0)
Hungary,2012,Trains,10.1,ESTAT:SDG_09_50(1.0)
Hungary,2013,Trains,10.3,ESTAT:SDG_09_50(1.0)
Hungary,2014,Trains,10.0,ESTAT:SDG_09_50(1.0)
Hungary,2015,Trains,9.7,ESTAT:SDG_09_50(1.0)
Hungary,2016,Trains,9.2,ESTAT:SDG_09_50(1.0)
Hungary,2017,Trains,8.9,ESTAT:SDG_09_50(1.0)
Hungary,2018,Trains,8.7,ESTAT:SDG_09_50(1.0)
Hungary,2019,Trains,8.4,ESTAT:SDG_09_50(1.0)
Hungary,2020,Trains,6.0,ESTAT:SDG_09_50(1.0)
Hungary,2021,Trains,6.4,ESTAT:SDG_09_50(1.0)
Hungary,2022,Trains,8.2,ESTAT:SDG_09_50(1.0)
Ireland,2000,Trains,3.2,ESTAT:SDG_09_50(1.0)
Ireland,2001,Trains,3.3,ESTAT:SDG_09_50(1.0)
Ireland,2002,Trains,3.5,ESTAT:SDG_09_50(1.0)
Ireland,2003,Trains,3.3,ESTAT:SDG_09_50(1.0)
Ireland,2004,Trains,3.0,ESTAT:SDG_09_50(1.0)
Ireland,2005,Trains,3.3,ESTAT:SDG_09_50(1.0)
Ireland,2006,Trains,3.3,ESTAT:SDG_09_50(1.0)
Ireland,2007,Trains,3.4,ESTAT:SDG_09_50(1.0)
Ireland,2008,Trains,3.3,ESTAT:SDG_09_50(1.0)
Ireland,2009,Trains,2.8,ESTAT:SDG_09_50(1.0)
Ireland,2010,Trains,2.9,ESTAT:SDG_09_50(1.0)
Ireland,2011,Trains,2.9,ESTAT:SDG_09_50(1.0)
Ireland,2012,Trains,2.8,ESTAT:SDG_09_50(1.0)
Ireland,2013,Trains,2.7,ESTAT:SDG_09_50(1.0)
Ireland,2014,Trains,3.0,ESTAT:SDG_09_50(1.0)
Ireland,2015,Trains,3.1,ESTAT:SDG_09_50(1.0)
Ireland,2016,Trains,3.0,ESTAT:SDG_09_50(1.0)
Ireland,2017,Trains,3.1,ESTAT:SDG_09_50(1.0)
Ireland,2018,Trains,3.3,ESTAT:SDG_09_50(1.0)
Ireland,2019,Trains,3.3,ESTAT:SDG_09_50(1.0)
Ireland,2020,Trains,1.4,ESTAT:SDG_09_50(1.0)
Ireland,2021,Trains,1.4,ESTAT:SDG_09_50(1.0)
Ireland,2022,Trains,2.5,ESTAT:SDG_09_50(1.0)
Iceland,2000,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2001,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2002,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2003,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2004,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2005,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2006,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2007,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2008,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2009,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2010,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2011,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2012,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2013,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2014,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2015,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2016,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2017,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2018,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2019,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2020,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2021,Trains,,ESTAT:SDG_09_50(1.0)
Iceland,2022,Trains,,ESTAT:SDG_09_50(1.0)
Italy,2000,Trains,5.8,ESTAT:SDG_09_50(1.0)
Italy,2001,Trains,5.8,ESTAT:SDG_09_50(1.0)
Italy,2002,Trains,5.7,ESTAT:SDG_09_50(1.0)
Italy,2003,Trains,5.6,ESTAT:SDG_09_50(1.0)
Italy,2004,Trains,5.6,ESTAT:SDG_09_50(1.0)
Italy,2005,Trains,6.0,ESTAT:SDG_09_50(1.0)
Italy,2006,Trains,6.1,ESTAT:SDG_09_50(1.0)
Italy,2007,Trains,6.0,ESTAT:SDG_09_50(1.0)
Italy,2008,Trains,6.0,ESTAT:SDG_09_50(1.0)
Italy,2009,Trains,5.5,ESTAT:SDG_09_50(1.0)
Italy,2010,Trains,5.5,ESTAT:SDG_09_50(1.0)
Italy,2011,Trains,5.7,ESTAT:SDG_09_50(1.0)
Italy,2012,Trains,6.4,ESTAT:SDG_09_50(1.0)
Italy,2013,Trains,6.3,ESTAT:SDG_09_50(1.0)
Italy,2014,Trains,6.3,ESTAT:SDG_09_50(1.0)
Italy,2015,Trains,6.3,ESTAT:SDG_09_50(1.0)
Italy,2016,Trains,6.1,ESTAT:SDG_09_50(1.0)
Italy,2017,Trains,5.9,ESTAT:SDG_09_50(1.0)
Italy,2018,Trains,6.3,ESTAT:SDG_09_50(1.0)
Italy,2019,Trains,6.3,ESTAT:SDG_09_50(1.0)
Italy,2020,Trains,4.1,ESTAT:SDG_09_50(1.0)
Italy,2021,Trains,4.0,ESTAT:SDG_09_50(1.0)
Italy,2022,Trains,6.3,ESTAT:SDG_09_50(1.0)
Lithuania,2000,Trains,3.2,ESTAT:SDG_09_50(1.0)
Lithuania,2001,Trains,2.8,ESTAT:SDG_09_50(1.0)
Lithuania,2002,Trains,2.5,ESTAT:SDG_09_50(1.0)
Lithuania,2003,Trains,1.9,ESTAT:SDG_09_50(1.0)
Lithuania,2004,Trains,1.0,ESTAT:SDG_09_50(1.0)
Lithuania,2005,Trains,0.7,ESTAT:SDG_09_50(1.0)
Lithuania,2006,Trains,0.6,ESTAT:SDG_09_50(1.0)
Lithuania,2007,Trains,0.6,ESTAT:SDG_09_50(1.0)
Lithuania,2008,Trains,0.6,ESTAT:SDG_09_50(1.0)
Lithuania,2009,Trains,0.6,ESTAT:SDG_09_50(1.0)
Lithuania,2010,Trains,0.7,ESTAT:SDG_09_50(1.0)
Lithuania,2011,Trains,0.8,ESTAT:SDG_09_50(1.0)
Lithuania,2012,Trains,0.7,ESTAT:SDG_09_50(1.0)
Lithuania,2013,Trains,0.8,ESTAT:SDG_09_50(1.0)
Lithuania,2014,Trains,1.0,ESTAT:SDG_09_50(1.0)
Lithuania,2015,Trains,0.9,ESTAT:SDG_09_50(1.0)
Lithuania,2016,Trains,1.0,ESTAT:SDG_09_50(1.0)
Lithuania,2017,Trains,0.9,ESTAT:SDG_09_50(1.0)
Lithuania,2018,Trains,1.1,ESTAT:SDG_09_50(1.0)
Lithuania,2019,Trains,1.0,ESTAT:SDG_09_50(1.0)
Lithuania,2020,Trains,0.8,ESTAT:SDG_09_50(1.0)
Lithuania,2021,Trains,0.9,ESTAT:SDG_09_50(1.0)
Lithuania,2022,Trains,1.1,ESTAT:SDG_09_50(1.0)
Luxembourg,2000,Trains,5.1,ESTAT:SDG_09_50(1.0)
Luxembourg,2001,Trains,5.1,ESTAT:SDG_09_50(1.0)
Luxembourg,2002,Trains,3.9,ESTAT:SDG_09_50(1.0)
